rainfall_1h,rainfall_3h,rainfall_6h,soil_moisture,slope,elevation,river_level,temperature,flood
2.04,46.99,110.41,32.29,4.08,154.83,4.45,29.71,0
11.46,21.68,24.83,24.48,18.54,24.04,2.39,23.38,0
3.76,39.77,57.09,24.25,9.6,46.5,4.0,30.77,1
6.05,29.04,62.51,26.93,7.53,82.13,4.37,26.62,0
4.89,17.65,21.97,27.18,5.37,125.45,1.71,26.59,0
0.0,22.93,94.54,34.04,4.77,40.63,5.13,16.09,0
5.62,74.58,97.4,50.4,25.26,22.59,4.63,26.16,0
0.0,21.36,101.09,29.85,15.88,85.03,3.79,28.14,1
0.0,16.05,31.4,28.92,6.69,85.76,1.57,30.86,0
20.73,47.25,56.63,20.26,7.06,42.17,3.23,25.38,0
10.46,29.84,73.47,39.3,14.94,68.64,3.44,36.25,0
9.5,21.82,36.17,33.2,26.27,116.01,1.34,24.3,0
5.76,20.21,47.66,50.21,12.46,64.62,0.2,32.27,1
40.11,40.35,55.39,42.92,5.51,32.85,4.96,29.8,1
5.55,68.22,142.86,33.06,0.66,109.73,2.93,23.11,1
4.2,40.99,70.91,41.06,3.92,43.43,5.54,23.1,1
3.96,6.37,26.58,27.51,4.29,48.79,2.85,21.64,0
17.53,26.09,80.51,42.83,2.29,44.34,3.27,29.33,0
5.16,17.67,40.12,24.44,8.51,166.24,3.91,27.31,0
7.55,32.61,47.98,40.21,14.76,77.54,4.71,27.23,0
18.9,46.21,79.67,37.31,9.72,63.61,5.13,28.6,0
9.77,25.11,34.67,25.33,1.31,14.18,1.46,23.18,0
14.55,24.37,38.52,21.55,7.01,304.1,2.57,29.05,0
0.78,4.97,16.53,15.89,9.92,23.25,0.71,28.13,0
0.0,26.6,49.93,25.17,2.99,65.69,3.39,19.76,0
24.93,32.85,48.66,28.99,9.03,17.59,2.54,28.49,0
14.03,40.3,89.2,47.32,5.22,40.04,3.73,31.43,1
11.01,55.67,116.85,54.98,14.0,31.93,3.36,21.64,1
8.22,28.61,60.92,24.48,7.84,657.53,3.85,34.66,0
5.03,11.5,14.36,22.88,4.29,95.12,3.72,27.1,0
0.93,1.62,21.03,19.88,16.6,41.62,2.34,29.23,0
0.8,4.79,19.35,15.16,8.27,101.99,2.12,27.79,0
0.0,41.2,168.86,53.23,16.11,91.82,6.9,32.74,1
0.0,73.9,125.87,54.86,22.31,30.56,7.79,37.79,1
2.55,7.29,10.15,33.97,2.23,68.89,4.69,31.22,0
24.75,47.12,87.96,40.14,11.63,81.47,4.72,28.38,1
0.0,30.23,45.32,34.29,6.99,63.49,1.89,24.08,0
6.06,43.8,91.86,34.88,2.66,59.92,2.96,25.59,0
27.04,127.45,166.78,52.16,1.06,85.64,6.52,18.43,1
17.39,18.66,45.29,23.09,6.4,121.65,3.87,23.1,0
5.2,13.12,30.42,44.87,17.8,101.81,3.08,32.25,0
1.06,7.55,28.84,43.64,25.08,120.96,3.55,20.13,0
0.0,49.5,66.5,29.65,14.59,34.95,3.98,30.94,0
6.32,37.0,69.29,41.66,7.16,37.15,1.41,38.88,0
12.13,58.02,100.71,43.86,5.83,162.6,2.72,24.8,1
1.16,7.9,13.18,31.74,8.31,21.96,0.34,25.02,0
18.63,74.14,114.45,37.88,1.77,15.28,3.58,27.59,1
4.3,29.52,58.89,20.72,14.07,148.96,4.09,24.94,1
7.81,16.15,30.19,40.39,3.16,110.74,1.81,29.11,0
5.21,27.91,98.94,50.85,5.86,21.1,3.94,33.92,0
18.39,44.95,57.47,31.87,7.11,24.09,2.78,29.49,1
18.97,42.35,65.73,18.79,2.94,93.24,3.13,33.37,1
10.21,50.12,82.32,27.42,9.6,22.35,2.95,26.5,1
3.13,23.71,50.13,38.15,2.54,109.85,2.43,24.02,0
4.91,19.11,22.06,27.98,10.02,15.58,3.05,20.9,0
41.67,49.0,168.03,45.51,13.61,16.91,5.91,16.7,1
28.5,57.53,175.39,50.94,26.44,41.84,5.95,32.38,1
5.63,33.77,96.16,35.49,14.71,31.48,4.19,27.65,0
0.0,9.99,43.58,46.26,3.21,166.42,3.73,19.39,0
15.47,36.86,47.58,15.1,6.4,46.11,3.91,19.86,1
2.08,14.26,73.19,43.14,2.78,113.87,3.47,27.57,0
23.65,34.02,68.52,33.39,8.95,25.94,3.92,19.72,1
1.11,59.34,83.62,42.37,6.95,131.41,3.06,31.71,0
2.14,12.16,49.71,32.3,5.51,82.74,1.67,27.7,0
0.0,58.41,74.78,42.79,6.26,83.84,3.41,27.31,1
33.31,60.95,84.17,44.97,7.87,35.45,4.12,21.47,1
0.06,30.23,117.93,31.7,7.42,80.07,5.74,30.86,0
14.2,22.19,54.54,35.51,15.05,34.13,4.51,26.07,0
3.88,52.56,73.3,29.63,9.74,55.52,3.51,23.34,0
2.22,9.36,63.05,18.73,8.67,180.87,2.91,33.57,0
1.92,23.99,38.05,40.03,8.44,128.64,2.94,25.19,0
23.19,101.99,156.64,66.27,11.17,15.93,5.55,29.79,1
62.74,80.29,114.48,41.69,9.42,45.45,4.13,27.51,1
20.82,32.47,47.49,22.54,18.23,41.21,3.3,36.89,1
0.0,12.78,29.99,38.88,5.55,116.77,3.24,25.82,0
14.27,26.15,40.58,22.46,0.57,166.38,2.42,24.52,1
3.94,13.44,51.31,17.78,3.14,91.35,3.93,19.83,0
4.36,41.52,65.53,24.67,5.41,102.42,3.22,22.4,0
7.02,35.49,44.2,51.24,7.18,114.6,2.51,22.1,0
5.3,22.38,28.48,40.61,4.85,45.51,2.58,30.51,0
10.25,31.52,116.49,51.42,6.36,451.65,6.82,28.52,0
3.62,6.83,47.16,28.66,12.27,105.77,2.43,24.28,0
15.87,18.0,23.87,16.41,10.24,46.58,1.65,28.66,0
5.91,29.64,103.52,36.45,5.63,13.48,3.78,24.01,0
6.09,15.12,20.11,29.91,13.18,10.44,1.77,24.13,0
5.15,44.86,51.83,47.79,9.59,95.09,2.94,23.92,1
14.22,21.21,31.91,28.66,5.58,129.18,2.59,21.86,0
2.57,3.75,14.19,28.15,9.88,18.28,2.37,30.39,0
10.29,14.42,95.42,30.24,11.27,21.74,4.05,28.5,0
6.35,29.33,91.2,28.55,3.08,296.36,5.42,22.86,0
23.53,27.57,37.32,15.71,1.93,52.46,1.15,21.69,0
2.94,21.23,48.37,8.76,1.21,46.49,3.22,23.32,0
16.21,19.73,35.51,33.47,4.1,73.51,3.44,31.61,0
8.23,18.59,23.95,51.98,16.4,67.7,4.56,37.22,0
21.86,39.26,51.61,45.45,24.61,16.96,4.74,30.87,0
6.05,32.32,44.78,36.93,16.93,156.6,4.03,29.77,0
2.38,11.39,33.11,38.44,13.55,69.91,1.28,29.72,0
2.33,14.55,31.99,31.23,6.73,277.46,3.27,34.07,0
7.25,14.51,43.91,37.27,20.28,96.68,1.46,27.86,0
5.35,15.76,74.3,44.47,4.79,65.54,2.16,32.63,0
2.73,18.83,33.05,30.73,9.36,48.62,2.36,24.05,0
7.46,28.13,149.58,31.58,3.16,181.8,3.65,20.68,1
4.02,30.39,105.23,50.86,4.96,42.0,2.94,27.21,0
5.62,25.22,28.83,22.73,11.97,52.34,1.95,33.06,0
0.0,7.58,100.56,33.98,4.05,34.58,3.84,28.58,1
0.0,16.88,31.75,27.51,2.96,27.15,1.84,24.58,0
0.06,54.35,58.05,34.69,3.8,59.94,1.32,26.74,0
4.92,9.82,69.47,44.25,9.16,6.79,3.18,31.26,0
3.52,25.36,49.91,44.92,8.54,43.77,4.34,26.55,0
3.61,51.85,72.64,40.09,7.76,55.49,3.25,33.78,0
0.0,15.28,28.82,37.3,12.98,40.06,3.61,30.17,0
17.73,38.7,116.46,44.02,4.79,98.13,7.07,23.04,0
22.59,37.09,61.51,25.81,12.1,20.06,4.13,32.66,1
0.0,27.01,40.78,44.83,3.61,105.35,3.62,19.47,0
3.18,22.44,34.11,19.67,6.82,134.94,2.62,26.59,0
3.47,13.79,45.52,21.06,3.5,218.69,2.13,29.03,0
9.07,16.87,39.86,30.69,8.0,149.72,3.09,21.2,0
2.32,41.6,62.5,33.62,11.78,65.3,2.87,31.15,0
16.06,22.07,56.94,35.27,18.4,78.86,4.88,26.34,0
0.0,31.13,90.84,55.06,1.55,54.57,4.66,30.08,0
12.22,19.72,29.01,27.33,1.26,24.27,2.48,32.77,0
8.74,22.79,32.59,21.26,7.23,68.26,2.44,26.33,0
0.0,79.61,89.95,43.24,8.04,28.18,3.98,31.02,1
2.91,6.03,55.37,49.64,16.98,79.54,1.53,26.13,0
0.0,27.08,37.5,39.47,13.3,88.95,4.12,24.48,0
35.29,82.38,158.37,51.51,5.14,45.38,3.45,30.72,1
4.09,14.58,35.49,29.67,5.41,170.0,2.23,27.43,0
2.16,26.71,40.83,39.86,1.69,43.13,2.53,30.0,0
0.0,19.45,59.21,22.85,7.99,207.86,2.93,37.19,0
8.12,29.98,55.66,29.86,9.05,62.97,0.42,18.07,0
2.79,19.05,46.97,23.84,9.54,52.03,3.69,26.77,0
12.06,22.2,24.33,44.15,9.21,101.17,2.91,23.04,0
26.35,71.93,81.35,57.6,1.39,22.4,4.5,33.33,1
13.98,48.94,74.1,49.76,8.39,37.4,3.09,28.97,0
0.0,10.34,236.26,60.68,3.86,117.79,8.97,28.13,1
2.22,24.16,45.4,17.77,8.03,19.55,0.53,29.02,0
0.0,19.08,46.37,33.94,8.12,29.58,4.14,26.7,0
1.05,14.54,70.92,30.6,14.08,37.19,5.31,33.52,0
16.95,34.18,75.53,36.94,15.05,118.55,5.23,25.06,1
1.37,27.35,53.29,34.71,12.58,53.35,2.71,24.5,0
12.2,29.9,49.88,45.67,3.4,51.78,4.41,33.92,0
1.91,6.61,14.49,28.45,8.0,48.09,2.73,21.17,0
13.68,19.96,95.33,43.56,9.01,61.05,0.65,31.81,0
0.0,30.02,53.98,46.19,15.77,8.49,2.68,18.89,0
0.0,2.99,46.15,35.39,3.32,167.78,4.18,33.78,0
35.01,53.48,71.51,31.59,2.71,227.99,2.44,27.14,0
0.11,24.84,66.79,25.51,17.77,53.48,2.54,28.1,0
17.38,36.72,142.36,51.74,3.76,80.44,5.46,27.66,1
10.03,14.78,50.58,40.23,6.62,29.89,4.18,33.85,0
0.9,2.23,18.21,31.74,5.96,58.06,3.71,32.34,0
3.13,6.34,40.08,35.74,6.02,56.09,1.79,28.42,0
17.76,37.86,50.77,49.8,6.77,72.54,3.15,25.89,0
2.11,3.58,60.34,36.66,2.02,45.32,3.45,28.49,0
12.11,25.46,73.61,35.68,13.67,22.37,2.63,37.04,0
8.62,38.99,71.76,48.31,11.28,28.56,4.24,27.99,0
8.96,41.19,72.24,36.88,2.39,46.33,4.95,32.06,1
36.08,49.2,60.55,33.08,4.52,14.05,3.31,24.86,1
11.04,37.45,59.4,41.91,10.87,55.47,1.69,24.61,1
8.8,16.05,26.56,21.79,9.92,48.34,1.18,31.45,0
0.0,29.28,92.95,25.17,10.28,24.47,4.26,31.36,0
22.54,49.56,79.46,45.69,0.72,113.36,3.92,22.02,1
14.04,28.44,33.73,47.49,14.89,50.55,2.25,28.59,0
8.39,16.06,121.98,62.68,1.57,319.28,4.18,31.58,0
3.08,16.32,36.63,25.11,17.6,107.6,2.61,24.41,0
0.0,17.67,55.03,32.63,11.51,102.31,1.69,31.1,0
10.74,46.17,76.33,20.5,8.71,101.97,4.19,28.13,0
5.47,16.43,25.69,27.44,7.37,348.04,2.09,38.32,0
33.7,59.98,168.01,79.29,4.62,113.46,6.73,26.3,1
12.19,23.38,84.82,33.71,5.06,26.64,5.53,25.18,0
6.57,32.29,76.48,55.17,4.45,27.11,4.21,22.08,0
43.25,52.51,74.08,24.47,10.18,17.89,5.41,29.71,1
5.43,50.75,63.01,37.2,5.24,16.21,2.65,30.71,0
31.15,68.33,96.44,41.89,5.57,30.69,3.2,34.26,1
50.69,66.17,163.52,60.48,4.54,62.71,5.2,16.8,1
17.65,21.24,29.67,26.07,5.27,9.19,3.25,19.61,0
0.46,10.53,42.29,14.8,3.2,92.74,3.17,29.62,0
39.32,59.48,80.26,51.83,20.38,40.24,4.9,28.65,1
0.0,37.5,63.57,26.78,6.97,149.48,2.43,25.28,0
0.0,6.33,14.78,18.32,11.32,384.66,0.2,30.19,0
10.33,37.48,58.62,28.99,6.93,216.09,4.05,39.79,0
22.69,42.35,43.87,21.28,11.01,22.64,1.63,23.43,0
8.53,19.65,53.86,24.83,3.04,84.02,2.21,29.52,0
0.0,15.93,17.66,27.04,3.05,93.4,0.2,28.33,0
0.84,8.19,24.5,37.48,1.97,456.73,2.33,16.76,0
2.01,26.41,118.99,41.78,19.44,223.28,1.73,19.7,0
9.78,27.96,81.19,26.66,3.71,89.19,2.67,43.0,0
4.53,14.38,18.98,14.56,8.29,57.02,2.38,23.64,0
20.97,73.79,132.11,55.65,13.5,25.95,4.91,24.82,1
0.0,25.62,61.13,26.21,3.48,38.37,1.62,19.38,0
12.27,36.52,48.05,37.32,20.88,150.85,2.26,18.27,1
0.0,15.46,23.33,25.39,10.84,42.85,2.79,15.75,0
26.77,44.95,72.84,40.93,6.25,61.28,3.19,21.48,1
12.44,18.15,62.46,41.25,3.4,38.72,3.87,27.82,0
4.53,15.3,29.73,33.08,2.18,92.42,1.03,42.06,0
2.85,32.5,59.63,29.76,8.9,64.58,3.39,26.11,0
9.24,37.76,100.53,41.33,5.63,69.33,5.26,20.73,0
20.34,26.12,54.81,30.1,1.27,167.24,3.06,24.43,0
8.68,16.03,38.32,41.32,16.94,70.72,3.36,25.73,0
4.49,30.31,66.76,40.45,2.92,109.83,2.99,35.68,0
0.11,26.34,46.96,17.92,10.61,31.61,2.78,32.02,0
4.15,12.0,16.99,35.66,6.82,19.02,4.05,32.23,0
20.48,50.4,77.74,40.82,7.47,26.74,3.81,18.33,1
14.66,22.74,33.67,10.42,38.26,85.24,1.39,33.66,0
23.29,37.34,46.97,25.91,17.43,60.67,4.39,22.09,0
0.0,15.05,32.51,40.19,11.12,92.41,4.12,26.93,0
0.0,28.55,44.31,34.28,9.2,70.01,2.81,24.28,0
13.27,47.67,70.9,48.07,7.46,15.89,3.11,27.71,0
0.0,11.38,29.47,34.88,12.7,39.98,2.24,26.57,0
23.26,46.35,71.66,39.47,2.8,253.5,5.1,27.9,0
13.74,74.17,115.62,48.69,5.77,23.99,3.98,41.38,1
8.35,47.59,58.96,31.0,14.6,6.12,5.62,24.07,0
0.0,6.18,17.53,37.23,2.62,78.2,1.17,21.29,0
5.5,22.12,82.35,39.34,7.38,33.43,3.02,25.4,1
4.16,24.55,50.51,35.21,3.64,41.35,1.79,30.4,1
8.83,24.0,55.02,46.11,1.73,161.63,2.83,15.57,0
30.36,47.86,68.92,44.21,11.49,164.32,5.63,34.53,1
0.0,27.06,40.39,35.69,8.33,52.68,1.92,14.05,0
3.08,37.0,51.04,27.36,8.58,37.16,2.98,22.79,0
4.7,36.44,76.98,33.54,6.44,26.7,5.22,31.05,0
24.66,52.27,129.8,45.88,4.95,59.91,6.78,33.08,1
6.41,12.28,22.0,13.05,5.87,62.12,0.91,26.53,0
12.34,38.91,72.79,42.73,12.83,33.77,3.09,26.76,0
26.58,35.11,79.97,34.46,7.43,18.33,5.62,18.78,1
8.32,14.36,59.21,37.53,4.0,153.18,2.14,20.27,0
3.16,14.42,43.05,26.28,4.44,120.74,4.94,28.08,0
21.74,26.11,57.26,48.09,0.83,79.91,1.63,21.88,0
11.27,20.53,100.45,29.0,10.17,74.23,3.5,35.17,0
1.27,20.44,28.91,6.93,11.02,140.78,0.25,35.86,0
2.56,36.63,52.74,42.64,15.21,51.08,6.46,26.31,0
29.11,58.51,143.85,34.02,3.15,170.01,5.1,20.79,1
13.69,27.8,43.76,23.13,2.17,16.89,1.95,37.02,1
3.57,15.15,35.03,12.51,1.54,43.86,5.17,30.28,0
0.0,2.53,16.84,37.61,2.25,179.83,3.08,20.31,0
14.02,61.23,83.94,45.58,5.87,95.62,4.27,28.22,0
11.35,50.61,68.94,44.24,8.23,137.97,4.95,35.24,1
13.73,33.91,45.54,43.36,1.79,95.49,3.93,18.82,0
0.63,33.51,47.78,39.82,4.89,23.54,4.65,20.37,0
3.2,20.98,101.36,37.94,23.71,27.88,3.77,30.91,1
19.07,24.81,96.94,42.16,20.95,48.32,3.85,32.17,1
3.12,6.71,16.68,34.91,12.32,230.0,3.33,21.57,0
0.0,19.53,28.34,33.14,13.97,64.83,1.51,18.07,0
0.19,57.83,63.63,28.66,18.04,401.65,3.31,28.32,0
16.29,16.54,37.35,31.42,6.77,15.17,3.63,40.31,0
4.38,24.42,60.67,35.98,7.17,101.55,4.46,35.84,0
0.0,16.52,55.79,42.35,19.14,66.19,5.24,26.01,0
10.3,32.74,95.93,42.6,2.53,19.99,5.7,24.78,1
1.65,17.53,29.6,32.14,10.26,30.25,2.53,34.3,0
4.09,70.07,134.81,39.76,9.71,53.9,4.92,30.13,1
7.17,10.09,25.87,32.95,6.94,149.69,1.27,31.5,0
23.42,33.86,40.05,27.94,8.05,12.53,3.15,26.11,1
7.17,21.06,63.06,40.14,5.38,67.98,3.27,14.69,0
2.7,6.96,25.91,27.84,2.86,20.84,4.12,40.07,0
9.63,38.87,84.77,31.29,11.0,57.31,3.99,22.37,0
10.42,22.03,41.44,29.59,9.44,134.95,2.86,31.82,1
2.17,11.96,35.09,25.71,17.76,23.61,1.29,29.76,0
4.38,34.77,55.09,30.09,20.91,59.53,1.21,26.3,0
5.23,20.08,23.43,27.9,6.23,70.53,1.18,34.38,0
19.75,25.74,61.47,34.48,2.37,15.54,2.11,26.47,0
8.99,14.53,21.71,14.78,14.6,27.89,1.57,27.23,0
15.06,30.57,68.08,47.14,7.26,72.22,4.75,26.69,0
19.16,53.38,57.72,29.74,12.93,29.25,4.62,26.56,1
0.0,8.15,34.99,44.97,4.34,217.69,3.3,14.56,0
0.0,22.43,31.64,34.52,10.11,36.48,2.84,26.63,0
1.42,32.64,39.76,21.18,5.68,117.98,0.44,22.27,0
12.62,39.48,197.7,48.67,10.66,285.27,6.16,18.78,1
16.92,26.65,110.05,45.51,5.98,52.43,5.38,32.04,0
0.0,26.74,42.33,22.96,9.58,201.64,3.43,21.84,0
7.42,37.37,54.17,43.43,9.62,24.76,1.59,23.28,1
15.98,19.9,47.57,37.75,7.02,62.88,2.15,28.8,0
2.44,11.31,25.11,49.44,6.53,92.24,2.66,24.92,0
8.23,21.88,70.96,40.74,7.54,138.88,1.67,26.8,0
0.0,9.77,24.56,20.55,5.83,80.52,1.13,30.74,0
11.23,16.1,34.28,37.08,14.6,21.8,5.23,24.33,0
3.96,10.1,28.61,30.46,12.87,41.01,4.55,23.94,0
3.25,16.0,26.03,29.47,1.24,21.09,1.69,18.84,0
7.77,21.46,36.48,35.34,5.19,62.54,3.56,18.97,0
0.0,24.49,40.64,23.89,7.89,51.88,2.78,28.54,0
1.59,15.51,22.16,33.09,6.24,76.11,2.45,37.08,0
15.99,20.78,35.32,36.1,8.5,111.04,2.22,26.17,1
0.0,29.02,55.71,36.87,7.65,16.47,2.41,28.6,0
0.0,13.07,22.46,11.19,11.5,128.75,0.91,27.75,0
2.12,22.04,48.61,33.69,23.36,17.95,3.14,29.25,0
5.15,18.31,60.08,21.86,8.71,110.88,3.48,29.55,0
7.19,15.9,49.99,21.31,9.1,21.45,3.62,34.13,0
33.46,46.17,56.34,23.93,8.37,45.78,5.42,26.25,1
7.55,34.25,85.19,36.71,19.43,378.19,6.47,30.27,1
8.9,44.73,107.4,39.67,4.07,57.29,5.11,18.82,0
19.23,31.83,75.03,50.83,8.9,49.0,1.34,19.94,0
0.4,20.59,23.69,36.67,7.92,19.82,0.2,30.57,0
9.32,12.56,25.19,40.14,14.13,34.74,2.61,35.58,0
12.46,15.27,30.63,37.83,11.65,83.91,3.38,36.14,0
10.58,33.79,49.89,22.33,4.93,16.99,3.39,32.65,1
7.21,33.15,45.44,25.76,7.4,78.4,0.45,36.51,0
6.52,14.08,36.47,7.03,13.39,27.37,1.59,17.81,0
0.0,8.75,13.65,27.1,33.51,62.4,1.52,22.76,0
2.74,43.01,70.91,49.68,11.39,105.21,4.38,20.79,1
26.56,45.62,84.03,38.98,7.65,54.96,3.94,20.49,1
1.47,12.67,89.3,29.12,15.27,58.52,4.82,27.35,0
5.67,38.42,105.75,34.57,7.32,125.22,5.62,27.46,0
5.12,11.34,37.67,35.33,5.71,11.12,1.44,36.6,0
9.33,53.02,95.95,36.0,11.47,147.73,2.34,19.9,1
5.05,20.97,52.27,41.96,13.7,15.53,2.01,21.96,1
3.8,11.69,22.61,35.98,8.36,49.13,1.32,34.18,0
15.45,61.68,78.87,35.4,13.08,33.8,4.07,26.02,0
7.53,11.39,24.63,18.85,1.7,43.52,2.76,35.87,0
6.54,16.68,59.73,39.64,12.91,81.6,4.8,23.09,0
1.8,38.6,57.96,28.31,14.81,56.64,2.58,29.92,0
2.91,14.24,113.32,47.72,4.73,60.08,3.45,39.41,0
7.94,15.27,35.52,36.28,17.87,19.12,3.11,27.49,0
17.06,44.28,47.86,27.91,1.21,33.43,1.13,24.49,1
23.19,45.48,49.46,47.3,9.69,83.61,3.16,35.03,1
8.8,36.9,73.59,34.4,16.38,119.18,4.66,28.98,0
38.9,63.35,80.36,46.6,19.98,153.11,3.24,31.28,1
3.43,35.49,81.2,45.26,14.49,302.34,2.2,29.54,0
3.39,24.45,61.73,32.31,27.82,56.93,5.17,22.0,1
20.56,38.48,80.16,27.29,1.33,89.83,4.29,32.96,1
6.95,44.53,77.67,37.73,6.83,97.84,3.05,34.5,0
1.96,63.16,84.84,45.79,6.9,141.42,5.86,31.6,0
5.41,25.23,119.96,42.48,8.78,73.83,2.93,30.19,0
0.0,7.64,14.57,24.22,7.25,429.67,4.1,28.81,0
4.22,17.19,33.34,34.5,5.89,54.34,2.28,27.76,0
0.0,4.98,12.66,29.49,11.04,42.59,1.13,24.66,0
0.0,41.94,64.83,28.57,4.16,25.78,1.3,26.45,0
7.83,18.97,98.04,27.74,5.68,49.82,3.64,29.64,1
0.0,10.86,29.56,35.14,3.54,49.17,3.4,23.92,0
0.87,19.46,157.63,43.4,2.64,50.15,6.16,33.47,0
2.68,10.4,64.61,31.03,12.71,80.23,4.59,22.3,0
11.33,19.51,26.46,38.87,4.83,30.81,2.4,24.9,1
2.48,7.34,27.67,53.22,6.0,23.55,3.43,26.58,0
25.68,31.38,81.46,56.57,19.75,39.1,4.86,26.8,1
1.41,24.05,42.05,31.96,4.03,26.31,0.86,23.63,0
0.0,20.12,31.18,43.44,22.98,122.48,3.25,37.77,0
0.0,10.62,65.6,22.92,1.48,63.59,4.05,22.51,0
7.68,76.0,82.81,35.97,13.35,36.06,4.03,33.34,1
0.0,17.24,119.07,40.33,22.46,157.48,4.73,23.08,0
1.29,42.23,100.58,35.81,10.68,36.41,2.74,26.75,0
20.4,33.56,83.8,40.24,23.79,89.58,3.88,30.5,0
26.69,29.88,72.84,40.17,3.97,385.82,1.49,21.11,0
0.0,51.18,75.43,33.86,3.44,59.36,1.72,21.8,0
3.74,66.21,106.63,43.65,13.03,139.15,4.28,29.82,1
7.45,53.57,70.23,27.96,8.9,33.05,2.27,26.75,0
16.19,35.72,41.57,6.57,3.78,61.83,2.2,39.64,0
2.41,24.8,30.1,31.0,7.78,74.64,3.12,28.85,0
7.37,21.15,35.2,34.48,8.35,67.57,2.36,28.94,0
19.21,55.17,85.04,46.98,2.27,27.19,3.06,17.35,1
5.67,24.85,63.58,23.63,5.78,34.83,3.66,29.94,0
0.0,28.68,71.9,23.75,6.13,27.05,3.54,38.44,0
3.67,8.94,30.8,11.09,19.9,82.97,0.93,29.24,0
0.57,11.54,25.4,32.36,5.82,33.39,0.65,35.39,0
0.83,30.44,69.94,29.46,3.93,47.43,2.49,31.8,0
1.16,8.56,32.49,24.28,8.62,23.85,2.87,36.47,0
25.03,37.01,75.34,42.39,2.49,38.72,4.3,29.08,1
17.27,33.32,67.68,48.7,1.66,174.11,4.06,26.79,1
28.66,50.07,112.38,38.32,2.05,41.3,4.55,30.86,1
41.51,50.08,59.14,42.18,18.74,16.61,3.27,27.75,1
7.02,37.0,78.51,41.99,11.82,140.93,2.28,31.89,0
1.89,20.26,27.16,43.0,17.25,114.23,2.86,32.27,1
9.85,10.21,78.98,40.98,3.04,119.25,4.49,33.34,1
10.37,14.78,56.59,27.98,1.73,94.04,0.49,29.67,0
1.87,6.18,31.82,24.31,8.73,111.23,1.86,31.5,0
1.73,7.75,28.23,43.07,18.05,23.58,2.74,23.13,0
4.7,32.9,34.75,48.1,3.47,55.35,2.63,22.91,0
1.38,5.56,11.94,18.79,1.57,64.69,0.45,26.98,0
10.5,80.75,100.26,24.67,12.85,178.59,1.8,23.78,1
0.0,5.82,27.35,33.05,10.26,19.96,3.6,16.77,0
13.33,24.53,32.84,19.32,10.12,20.43,2.01,25.55,0
22.6,41.39,68.77,24.63,11.11,71.29,2.79,28.07,0
27.12,34.87,42.65,24.37,8.82,59.87,1.84,30.93,0
47.08,58.36,96.8,35.28,8.17,148.61,5.29,14.74,1
10.7,17.45,61.78,20.11,9.46,46.75,5.91,30.83,0
0.0,9.79,74.94,43.95,4.53,33.44,4.99,34.28,0
6.33,14.05,33.32,28.15,5.37,93.39,0.54,29.19,0
38.63,55.77,72.68,40.72,1.22,40.19,3.65,29.62,1
26.34,36.53,53.02,27.38,10.11,37.15,2.67,29.67,1
3.3,4.91,36.36,31.97,10.74,39.4,1.0,28.24,0
0.0,62.4,93.32,38.83,10.16,173.03,4.21,32.2,0
10.06,12.57,35.81,35.29,6.92,97.68,4.56,37.53,0
0.0,23.48,115.13,33.2,12.55,42.47,5.22,27.1,0
9.72,17.36,42.61,39.75,10.32,179.19,3.28,30.42,0
11.17,29.2,61.04,34.24,17.95,81.98,2.7,19.29,0
25.15,27.66,80.69,31.29,2.69,36.48,2.72,28.13,1
0.0,19.47,133.38,48.03,12.41,65.91,5.04,22.02,0
16.36,43.16,91.42,49.71,17.91,120.08,5.12,29.89,1
4.77,21.3,54.64,40.44,3.73,30.52,2.94,30.68,0
31.57,48.25,138.24,55.17,8.93,73.2,5.4,38.63,1
15.24,21.79,40.05,31.92,6.44,23.17,2.58,22.61,1
7.09,18.81,22.6,20.76,2.22,164.81,2.86,31.5,0
0.45,2.17,27.31,27.73,8.18,41.58,1.11,30.45,0
5.57,9.56,26.9,29.67,4.87,80.96,1.94,27.35,0
20.62,51.43,93.98,49.49,6.89,69.05,4.03,24.93,1
5.63,91.68,101.71,33.97,16.34,170.59,3.56,25.53,0
5.35,27.91,59.2,44.37,5.06,47.43,2.86,25.17,0
5.79,23.21,41.42,40.5,7.9,59.2,2.18,26.03,0
1.9,2.86,12.16,38.79,4.55,117.84,2.67,30.16,0
0.07,16.45,74.51,43.95,15.84,304.83,2.68,27.2,0
0.6,4.92,43.38,31.68,2.37,119.66,2.28,20.5,0
6.58,26.97,67.26,30.67,7.51,89.27,1.05,25.93,0
17.17,61.57,99.09,53.45,6.52,69.44,3.34,33.89,0
7.9,14.68,70.72,41.07,21.65,17.62,5.17,30.63,0
21.02,35.4,55.61,20.25,10.16,31.97,2.19,29.9,1
26.78,41.59,82.86,49.33,7.37,56.91,7.87,23.42,1
40.84,56.47,71.26,36.72,22.4,180.64,2.57,33.44,1
0.0,21.39,42.37,34.92,6.2,20.25,4.36,31.08,0
12.14,19.0,25.74,46.1,3.55,57.53,2.73,18.72,0
2.79,6.93,82.78,36.7,6.56,14.1,3.36,20.79,0
0.78,51.02,115.32,26.02,5.11,54.65,4.67,26.33,0
4.19,24.4,133.49,48.41,10.42,25.07,6.72,30.93,0
29.52,67.34,77.88,32.76,8.97,51.78,4.38,24.39,1
20.72,55.01,99.34,38.43,1.86,12.94,4.75,25.73,1
6.68,13.66,35.37,24.15,5.37,25.09,0.68,36.69,0
